,0,1,2,3,4
0,0.08425749086214271,0.14438718380985477,0.23108483234323368,0.2675634608143165,0.27270703217045394
1,0.026942174769338696,0.07398137550920943,0.18015646041933459,0.35125992380973786,0.36766006549238117
2,0.008825165041587495,0.04013279821004853,0.16440126831399302,0.3564229110450968,0.4302178573892754
3,0.017262348469784437,0.05008296092775322,0.18190941257471888,0.4028486448844453,0.3478966331432997
4,0.1070094907519057,0.1744361425657866,0.24350740007005894,0.3029137328683792,0.17213323374387096
5,0.05698580530329393,0.11175074691597706,0.25423999788600204,0.31804451595633587,0.2589789339383926
6,0.012477950975825203,0.04838074150452718,0.1489018451584914,0.4266157426513719,0.36362371970978613
7,0.06786872293870447,0.139330536171181,0.3257591076434416,0.24883756602379414,0.21820406722288027
8,0.08320882424345302,0.15506062494428022,0.3795631249155307,0.2588664080907854,0.12330101780595189
9,0.051860958297779036,0.09786260456750552,0.24661685322872198,0.29848414090605624,0.30517544299993915
10,0.07003180008950154,0.12526917674376248,0.2383193763437715,0.33161798140160115,0.23476166542136512
11,0.2178531894027271,0.2966344911087539,0.2988021580854981,0.15919449237451322,0.02751566902850892
12,0.1086756711800398,0.17280051012903416,0.3155664555533729,0.24995224198971314,0.15300512114784165
13,0.08227537249758737,0.15513289163924454,0.29943394491536973,0.32874848625693337,0.13440930469086612
14,0.05156256354786161,0.09614657997505861,0.2120171239134278,0.3188478979823605,0.32142583458129304
15,0.04013043431619656,0.10622887902789067,0.24618070132232767,0.35612540681560784,0.2513345785179787
16,0.07261632321033794,0.12732952982422352,0.23211139962591448,0.3457024500506806,0.22224029728884515
17,0.11543024257279401,0.18329941880424575,0.3045242430423734,0.25892801806633575,0.1378180775142527
18,0.04564255265074568,0.115610693912831,0.2628680874092293,0.3732820287924705,0.20259663723472493
19,0.04128692114426725,0.07152603401460095,0.10775276415169563,0.41732742734973205,0.3621068533397058
20,0.025739898791105005,0.05320138271492224,0.16602066663734724,0.3836832804715519,0.3713547713850751
21,0.030722374388479322,0.08252810131442243,0.21151522729468417,0.3604402335343029,0.3147940634681131
22,0.07280909502989169,0.13949101922848367,0.31267443077268886,0.3093118999172935,0.1657135550516442
23,0.0063800837260931005,0.024953935025553934,0.10857191571152403,0.4242433826450486,0.4358506828917825
24,0.03790230460400364,0.08645713274970486,0.21945819067098768,0.38412745266016973,0.2720549193151357
25,0.1394038650083796,0.21184217410476677,0.2618063555060512,0.2599196708964433,0.12702793448436078
26,0.03301114292969645,0.06642621662485501,0.16563657313543548,0.40629420276790995,0.3286318645421039
27,0.03988206096878412,0.08907507821944327,0.23571969856681174,0.3628293062489021,0.2724938559960605
28,0.10955520336411383,0.18230695624238585,0.31427895595608685,0.2672871513750906,0.12657173306232472
29,0.06763728580755035,0.11951984974386452,0.23346081294144466,0.351493237386303,0.22788881412083875
30,0.08211923366489272,0.13080498444967953,0.23257911128911024,0.30983782288445716,0.24465884771186194
31,0.05857536537807234,0.12389194361044047,0.3036123784114964,0.3519645823336508,0.1619557302663418
32,0.15615196877800214,0.23399785981397392,0.3689651965521762,0.18243664053645764,0.05844833431939182
33,0.17061713716629903,0.24752419602021375,0.2898609978430358,0.22004921671344482,0.07194845225700784
34,0.05406876541004713,0.10707909394218906,0.25184569473530544,0.3311504005341603,0.2558560453782996
35,0.039366357322901835,0.08817915980243236,0.2390324687921441,0.36360143598489225,0.26982057809763105
36,0.14773727332523834,0.22437065638890796,0.2619660246952026,0.2318821858005584,0.13404385979009412
37,0.12873725110971238,0.20149269163495834,0.3409939731526833,0.18600510111757892,0.1427709829850685
38,0.03325327559501003,0.07640431268543917,0.18063145445586687,0.37285171881652984,0.336859238447156
39,0.10713825845262347,0.1783160290216078,0.30417610718520344,0.24332453076523738,0.16704507457532958
40,0.03903195236156494,0.10199311649557319,0.24173068661940278,0.3334372427420526,0.28380700178140805
41,0.04068784678708038,0.098004703491525,0.24326441338604854,0.38070703140824147,0.2373360049271063
42,0.023221466950624593,0.06392965731341128,0.13001539099047102,0.3839150619288287,0.3989184228166657
43,0.04545674059225465,0.08641883040800415,0.23833595755919965,0.3307958093255632,0.2989926621149799
44,0.009683178110116502,0.03298177538888128,0.09504935557065114,0.42441034357649027,0.437875347353862
45,0.02429060449439209,0.0521461855359353,0.1187859497835453,0.4150841457318873,0.3896931144542421
46,0.07727758928881229,0.15071175370682255,0.3515731602349501,0.2956545811746899,0.12478291559472669
47,0.1981562219165225,0.2770143344205821,0.3471668403127527,0.1499436591258269,0.027718944224317445
48,0.24866131217772802,0.3279312681137102,0.2591940685711427,0.1507609110049085,0.013452440132512108
49,0.0567078562295431,0.11371578183296631,0.22187441688602752,0.3492692332391005,0.25843271181236427
50,0.13523107055232056,0.20717820335688478,0.2847638473992894,0.2759013928910257,0.09692548580048121
51,0.18422357750219373,0.2624592975090386,0.3103463365616818,0.1667751960000924,0.07619559242699502
52,0.01695782115957735,0.05849957833706002,0.22156587587976007,0.3882395490844054,0.3147371755391988
53,0.009465734437328939,0.027304872679843196,0.0789668482495555,0.43739328787882203,0.44686925675445155
54,0.049595045189440384,0.09980882378930524,0.21397354878494435,0.2911046296840442,0.3455179525522676
55,0.09881018337738223,0.16622734064039635,0.27731570688610446,0.3139090311214117,0.1437377379747073
56,0.19242347913546004,0.27061238673665694,0.342296324497145,0.15643561751384485,0.0382321921168948
57,0.08323297870826417,0.14058372813461503,0.24191076468594033,0.33218382888684517,0.20208869958433692
58,0.0400311870547719,0.09542389486106936,0.27742522298491307,0.344874680766333,0.24224501433291393
59,0.06664832289836799,0.12199516282669177,0.2811496399541645,0.259260208495637,0.2709466658251405
60,0.027447767731419468,0.06992393133795732,0.1882936989591626,0.3780021853329595,0.336332416638503
61,0.22551992251504052,0.30254120003385515,0.2662121450629878,0.16634285736126392,0.03938387502685426
62,0.01698820997119889,0.06148330036072921,0.15745413057552773,0.35916721281202346,0.4049071462805229
63,0.006882039694304621,0.027953003692958386,0.14952903258246564,0.39840638251894434,0.417229541511329
64,0.08270807644164688,0.15312918318085142,0.27863384851398143,0.2803853435081282,0.20514354835539353
65,0.03317760574989049,0.08022226380992327,0.18985841526933328,0.3381183991096466,0.35862331606120834
66,0.16752539226756905,0.24496071036148231,0.3831118603599576,0.15803839163628564,0.04636364537470717
67,0.06617641026000942,0.1370099613058669,0.36117133657863126,0.22555202995489115,0.21009026190060284
68,0.03838414997489935,0.09005753707854032,0.22263406766568786,0.33890522213964663,0.3100190231412276
69,0.05251705133517582,0.10388320344671789,0.21247656840465862,0.33067968436577905,0.30044349244767016
70,0.04006066573565297,0.0950596715424678,0.2282849278138401,0.3324418689706616,0.30415286593737884
71,0.0863206506250031,0.15185037528661177,0.3751281529223458,0.2413127751102151,0.14538804605582595
72,0.032879328232292525,0.08734544114249664,0.2548197705486137,0.3552949803348412,0.26966047974175783
73,0.06496790621451994,0.13559931439496298,0.269835659366577,0.3640377320300046,0.16555938799393735
74,0.06795861277103792,0.1285129571671297,0.24844970537467206,0.3549077161859152,0.20017100850124686
75,0.06679698983968128,0.13550315671885785,0.29403517133108414,0.2900704765756454,0.21359420553473307
76,0.05900610629035933,0.10810953425797741,0.20742466014821886,0.3430867561529356,0.2823729431505104
77,0.05756679327641399,0.12417006657657823,0.22655083059841039,0.3418326308401188,0.24987967870848052
78,0.019903282236870313,0.06833930600415859,0.15827751114227617,0.34258034158357326,0.4108995590331237
79,0.02289314101972625,0.052542220200240075,0.1750978296246475,0.3958901776303979,0.35357663152498975
80,0.010433423328898583,0.034855283804499995,0.14721083589381742,0.3808685879924846,0.4266318689803005
81,0.04207833758661907,0.08758702108015647,0.19105567119626965,0.3511508491117739,0.32812812102518274
82,0.038098132451720786,0.08476436461646332,0.19555534861360208,0.3499363746314519,0.33164577968676384
83,0.021331997445441286,0.061796040965431294,0.1341737831338197,0.4040879281423556,0.3786102503129539
84,0.022701946861822576,0.05427877125774486,0.17847473533805847,0.37816321840197104,0.3663813281404044
85,0.09269527801414784,0.14832569396821546,0.2316000388692481,0.2639808712302024,0.26339811791818746
86,0.012989773095970302,0.047458500128236616,0.18245924240862957,0.34488238226522594,0.41221010210193887
87,0.026004607502707822,0.0707228855214348,0.20051996989475449,0.3759533901111143,0.3267991469699899
88,0.022285801979521822,0.07820635881768027,0.2256530867219164,0.3849360844587064,0.28891866802217653
89,0.0203540708801845,0.06325275687398935,0.16425343010101368,0.3867000925617796,0.36543964958303443
90,0.01540952892869134,0.0361436229403982,0.11699868040994718,0.40825294888701236,0.4231952188339525
91,0.021617842767936348,0.06397448709946163,0.21706190326813796,0.40146785259978357,0.29587791426468246
92,0.031865035243065054,0.06712526498281386,0.18178399429213896,0.3552011960889274,0.3640245093930567
93,0.032977397621923144,0.07621112661903627,0.19834577650810872,0.36988103820146706,0.32258466104946637
94,0.0632888421332186,0.1208764712291646,0.24734538162709616,0.2981071128849618,0.2703821921255598
95,0.028657293258998618,0.0684077844123137,0.214293316392872,0.362224873609109,0.32641673232670865
96,0.0924946433789403,0.14681591518047377,0.25947797506984777,0.2940141289481822,0.2071973374225579
97,0.022601095506534816,0.062914527811554,0.19833434555417045,0.3857567016165457,0.3303933295111966
98,0.02838082344508867,0.06651918248347563,0.19107107976200444,0.4009330858660416,0.31309582844339107
99,0.022662817004241224,0.06323756282783208,0.17133677093551364,0.3774931069605303,0.36526974227188425
100,0.06294967174915128,0.11216111921254115,0.22798997943747845,0.3131287463775658,0.2837704832232647
101,0.013047498117290161,0.03755807206637961,0.16109681324541372,0.3999411045695955,0.3883565120013229
102,0.09778866006094634,0.15806733387859376,0.2572284078305558,0.31230371673282165,0.1746118814970839
103,0.040687221629019894,0.08936541651768218,0.2220261367708941,0.3556660934226994,0.2922551316597059
104,0.066453188271273,0.13306310622236017,0.23736202473302292,0.38646008803382265,0.17666159273952214
105,0.12473418910764969,0.18466010982315523,0.25631826922158396,0.26873666569324295,0.16555076615436962
106,0.04471853866623886,0.07668155202451069,0.1558571575947837,0.3803598444080065,0.3423829073064618
107,0.05070157683038486,0.10435252124076726,0.25396685368653993,0.3187729467720052,0.2722061014703039
108,0.054566685519083766,0.10334262495458421,0.19018820936667116,0.3619335509215586,0.2899689292381038
109,0.13154200711680147,0.20796542409809918,0.3279973820918823,0.21826891494675965,0.11422627174645864
110,0.06309652009228654,0.1284710860429843,0.31945385667311554,0.27513603647835133,0.21384250071326388
111,0.10780461454979336,0.1722764159563597,0.27565646895646173,0.2625414619043649,0.18172103863302191
112,0.031652207919601376,0.07525225181854601,0.20878764457548776,0.3260300147409499,0.3582778809454166
113,0.11092909402041441,0.18283069843450941,0.36113328468441086,0.23178148094196913,0.11332544191869764
114,0.07342629904332787,0.13332213374711896,0.3114013331291082,0.25553939225797156,0.2263108418224752
115,0.07151589807706547,0.1423152015522996,0.33205009952630543,0.26708487020786054,0.1870339306364703
116,0.08897230350256131,0.15456890991912636,0.29336793578163034,0.30683156793413924,0.15625928286254426
117,0.14013851334960278,0.2143624455257993,0.2620683904628807,0.22234765315439095,0.16108299750732796
118,0.0481949477154688,0.11414139437134842,0.2699537019731528,0.313793780209385,0.2539161757306464
119,0.05889816583494145,0.11446184241348727,0.2261609418585724,0.36555025039549094,0.23492879949750956
120,0.020038503588648157,0.05988903868657099,0.16751959481289225,0.379393202319831,0.3731596605920595
121,0.19270242655722894,0.27112427933463246,0.3130753200546346,0.1693922530738873,0.053705720979618
122,0.04008604239323969,0.0904819202114739,0.220912045084791,0.3843821684805073,0.26413782382998974
123,0.06847462115710247,0.1232822520379114,0.24043395848073112,0.30558633528094237,0.2622228330433146
124,0.12557983887080545,0.20074324545614886,0.3194491635601875,0.2616205751896785,0.09260717692318148
125,0.0898419829881391,0.1373913636813433,0.21061336224520366,0.31636684330790693,0.24578644777740846
126,0.2058215040410138,0.28359478309277436,0.3017640305466646,0.16573089591772625,0.043088786401822586
127,0.0781619770300886,0.144719883390862,0.2368124235454678,0.2924620365586337,0.24784367947494934
128,0.036680739957116994,0.08526363107041873,0.19866371864171334,0.3627070243059725,0.31668488602477934
129,0.162192023572537,0.23567433925152054,0.2900797291972256,0.20227939087122793,0.10977451710749021
130,0.19510594811406295,0.2717734949145518,0.28823041707795877,0.1861569356462731,0.05873320424715414
131,0.0448699050709095,0.08737413844895345,0.19214355799441804,0.35547067130894605,0.32014172717677447
132,0.1721779144966849,0.24804650416398097,0.2744185122544066,0.21158819878169996,0.09376887030322906
133,0.011916279994900778,0.05193189247872464,0.19396836474586415,0.3741811605938515,0.36800230218666063
134,0.18023037360250344,0.2503670218901031,0.23147313147575346,0.20654593775964114,0.13138353527200036
135,0.16422602333894373,0.23721189349213156,0.3155860183548569,0.2057363606342298,0.07723970417983966
136,0.012239918829725988,0.043205762733423504,0.11606112841200128,0.3952004795893364,0.4332927104355145
137,0.06439651422178999,0.1281566034334233,0.27661346153790023,0.38626546789365557,0.14456795291323057
138,0.029664095588146484,0.06014675530634032,0.2126008412246997,0.44762917455782353,0.2499591333229898
139,0.01234395606936143,0.04282427642515081,0.14073556566676487,0.4760899459425713,0.32800625589615073
